URL,Tennis
https://www.usopen.org/en_US/news/articles/2019-04-12/hot_shots_tsongas_stretching_family_tiafoes_offcourt_visit.html?chip=2,"Welcome to this week's edition of ""Hot Shots,"" a USOpen.org-curated look at what you may have missed on social media over the past seven days. This week on tennis Twitter, Jo-Wilfried Tsonga shares a snap of his team, Frances Tiafoe makes an off-court appearance, and Eugenie Bouchard snaps back with the truth.

Tennis Twitter is a place where hot shots, amazing aces and the tennis community can come together and connect. It is also a place where rumors are quick to run rampant. And this week they have, when a Twitter account falsely reported that Genie Bouchard, who recently pulled out of two tournaments, was taking “an indeterminate break.”

Bouchard, who has a strong social media presence, shut down the rumors quickly.


Another player who isn’t taking a break is three-time US Open quarterfinalist Jo-Wilfried Tsonga. On Thursday, the Frenchman shared a snap of him and his son, Sugar, stretching before hitting the courts in Marrakech, Morocco.


While Tsonga has advanced to the quarterfinals, Madison Keys made it all the way to the winner’s circle this past Sunday, taking her fourth title in Charleston after defeating Caroline Wozniacki, 7-6, 6-3, at the Volvo Car Open.


World No. 479 Tara Moore of Great Britain had a huge win of her own earlier this week, as the 26-year-old showed her perseverance and tenacity at a Futures event in her home country. Just one point away from losing, 6-0, 6-0, Moore pulled off an amazing comeback, battling back to beat Jessika Ponchet, 0-6, 7-6, 6-3. "
https://www.thesun.co.uk/sport/tennis/8904912/watch-as-andy-murray-returns-to-tennis-court-in-bid-for-incredible-wimbledon-comeback-following-hip-operation/,"The two-time Wimbo champ, 32 next month, is shown digging out a backhand slice and firing over some relaxed forehand top-spins in his biggest hint yet of a serious return.

LTA coach Matt James tweeted the clip from an outside green clay court and added: ""He’s back....ish #murray"".Scot Murray can be seen knocking up with Estonia's world No 15 Anett Kontavei and Britain's Canadian-born starlet Emma Raducanu, 16.

And the big question is whether former world No1 Murray is still pain free.

Just last week he revealed he had played his first round of golf without discomfort for six years.

That suggested his recovery from hip resurfacing surgery in January and April - following persistent injury problems in recent years - is going as smoothly as possible.

Murray will surely take huge encouragement from USA doubles expert Bob Bryan, 40, successfully returning from the same operation.

And tennis fans tweeted their delight at Murray's Wimbo outing today, one saying: ""Seeing Andy pain free and hitting a tennis ball is so blooming good to see.""

Murray himself said last month: “I want to continue playing.

“I said that in Australia. The issue is I don’t know if it’s possible."
https://www.apnews.com/31d99e8cef724fa395233613bfdb643c,"LONDON (AP) — Brazilian tennis player Joao Souza has been provisionally suspended again amid a corruption investigation by the Tennis Integrity Unit.

Souza had already been provisionally suspended on March 29 but was reinstated on April 8 following a successful appeal.

The TIU says that the provisional suspension has been put back in place “following consideration of additional evidence submitted by the TIU,” adding that no more appeals will be accepted.

No further details were given for the reason of the suspension. Also in 2015, Souza played in the longest Davis Cup singles match ever, losing to Leonardo Mayer of Argentina 15-13 in the fifth set after 6 hours, 42 minutes.

The TIU is a joint initiative of the Grand Slam Board, the International Tennis Federation and the ATP and the WTA tours.

The 30-year old Souza is currently ranked No. 422, having reached a career-high of No. 69 in 2015."
https://www.crackedracquets.com/cracked-interviews-hiltzik-190416/,"Welcome back Cracked fans to another edition of the Cracked Interviews Podcast. On today’s episode, former University of Illinois All-American and current ATP #381 Jared Hiltzik joins Host Alex Gruskin to discuss his relationship with the game of tennis.The guys start by discussing how Jared got involved with the sport, and how having a younger brother who also excelled helped facilitate his own development. Jared also shares how his relationships with coaches Billy Heiser and Brad Dancer shaped the type of player he has become, and why he believes every tennis player would benefit from at least one year in college.

The two also reflect on Jared’s recent media tour, and comment on the many flaws of the new ITF Transition Tour. They also run through some Jared’s highlights at Illinois, and end with a Rapid Fire segment touching on Jared’s NY Giants fandom, favorite meal, and so much more."
http://lynnfightingknights.com/sports/mten/2018-19/releases/20190403mimspf,"empe, Ariz. – Despite a loss last week, Lynn University's men's tennis team moved up one spot from No. 9 to No. 8 with the latest release of the Oracle/ITA National Rankings on Wednesday.

The Fighting Knights suffered just their second loss of the season last week, falling to No. 1 Barry, 5-2, before bouncing back with a 7-0 triumph over No. 33 Florida Southern. The Blue and White claim a 10-2 record on the year so far with a 5-1 mark in Sunshine State Conference play.

Out of the SSC, Barry (No. 1) and Saint Leo (No. 4) remain ahead of Lynn, with Rollins (No. 12) and Palm Beach Atlantic (No. 15) not far behind.

Kay Bartmann makes his return to the singles national rankings at No. 56 following a huge upset over then-No. 3 Pierre Montrieul of Barry last week. Florian Clemares also returns to the rankings, coming in at No. 70.

Bartmann and Clemares continue to climb up the ranks in the doubles poll as the tandem moves up 26 positions to No. 24."
https://www.belmontbruins.com/sports/m-tennis/2018-19/releases/20190405kkhwga,"NASHVILLE, Tenn.– The Belmont men's tennis team defeated Eastern Illinois University 4-1, at the Nashboro Village Tennis Courts Friday afternoon. 

The Bruins grabbed an early 1-0 lead after taking the doubles point with wins at No. 1 and No. 2 doubles. At the top, Marko Ilic and Joan Valy defeated Mike Jansen and Gertjan De Wilder 6-1 while at the second Hendrik Inno and Zak Khan defeated Gage Kingsmith and Daniel Hernandez 6-2.  

In singles, Belmont took wins at the No. 2, No. 3 and No. 4 clinching the win for the Bruins. At the two, Ilic defeated Kingsmith 6-1, 3-6, 6-1; Valy defeated Hernandez 6-1, 6-4 at No. 3 and Khan won 6-3, 6-2 against De Wilder.  The match ended early due to time. 

The Bruins move up to a 2-1 record in conference play. 

Up next, for the Bruins is a home match against Tennessee State University.  The match is set for April 13 at 1 p.m. 

Belmont 4, Eastern Illinois 1
 
Singles competition
1. O'BRIEN, Freddie (EIU) def. Hendrik Inno (BELM) 6-1, 6-3
2. Marko Ilic (BELM) def. KINGSMITH, Gage (EIU) 6-1, 3-6, 6-1
3. Joan Valy (BELM) def. HERNANDEZ, Daniel (EIU) 6-3, 6-4
4. Zak Khan (BELM) def. DE WILDER, Gertjan (EIU) 6-3, 6-1
5. Vincent Sterkens (BELM) vs. CHARBONNEAU, Logan (EIU) 4-1, unfinished
6. Jake Briggs (BELM) vs. KNIELING, Luka (EIU) 5-2, unfinished
 
Doubles competition
1. Marko Ilic/Joan Valy (BELM) def. JANSEN, Mike/DE WILDER, Gertjan (EIU) 6-1
2. Hendrik Inno/Zak Khan (BELM) def. KINGSMITH, Gage/HERNANDEZ, Daniel (EIU) 6-2
3. Grant Kelly/Vincent Sterkens (BELM) vs. O'BRIEN, Freddie/CHARBONNEAU, Logan (EIU) 5-4, unfinished
 
Match Notes:
Eastern Illinois 11-13, 0-3
Belmont 10-9, 2-1"
https://southerncaliforniatennis.org/youth-tennis/qualifier-hohmann-repeat-winner-navarro-win-adidas-easter-bowl-titles/,"A qualifier winning his ninth match in nine days and a repeat Adidas Easter Bowl winner highlighted the final day of action at the 52nd annual Adidas Easter Bowl on Sunday at the Indian Wells Tennis Garden.

LSU recruit and Ron Hohmann of Oyster Bay, N.Y., became the first qualifier in Easter Bowl history to run through the entire draw and end it with a title as the 17-year-old beat No. 3-seeded Martin Damm, 4-6, 6-2, 6-4, to capture the USTA Gold ball in the Boys’ ITF 18-and-under division at the USTA Spring Nationals.

Charleston, S.C., 17-year-old Emma Navarro added a second USTA Gold Ball to her vast collection as she added the singles title to the doubles she won Saturday in taking out 14-year-old No. 14 seeded Robin Montgomery of Washington D.C., 6-0, 7-6 (2), for the Girls’ ITF 18s title. Navarro became the eighth girls in Easter Bowl history to win the Girls’ 16s, then come back to also win the 18s.Hohmann receives three valuable wild cards into future events, including one into this home-state US Open Juniors in September.

“I didn’t really think if I win, I get this, if I lose I get this,” said Hohmann, who will also get wild cards into an ATP $80,000 Challenger and a ITF World Tennis Tour $25,000 event. “During the match I had no thought about it. Maybe on match point I did. Match point I was thinking about it a little bit.”

In the third set, and receiving serve up 3-2, Damm couldn’t convert on two breaks points as Hohmann found a way to hold for 3-all. Damm said there wasn’t much he could do as Hohmann never stopped hitting out and going for winners.

“Those winners were coming left and right and there is really nothing you could do about that,” said Damm, who won the 16s at the USTA National Hardcourts in Kalamazoo, Mich., last year. “He played a really good match, and I didn’t play my best match. I think he was just playing free. He was making winners from every part of the court. There were so many things I could have done differently but it’s already in the past and there will be other matches and I look forward to my next one on Tuesday [in Carson].”

Damm received the USTA Silver ball and will also get wild cards into a $25,000 and $15,000 ITF pro event.

Hohmann said he wasn’t sure how his body would hold up. He signaled for his coach who joined him on the courts at the end of the second set. “I literally told him I’m so tired and I can’t move and he told me the game plan of what to do and he told me to be consistent and don’t waste your energy on stupid things,” Hohmann said. “I just conserved my energy very well.”

Hohmann was able to handle the 6-foot-6 ½ Damm’s lefty serve when he needed to most. “Every time I broke him I made sure to get the serve in the court, but he has a great serve,” he said. “It was really tough to return.”

After dominating an overwhelmed Montgomery to win the first set at love, Navarro found herself down 2-5 in the second before playing her consistent, steady game to come back and force a tiebreaker. She had won two tiebreakers at 7-1 earlier in the tournament and dominated the final one starting the breaker with an ace.

“I’m trying to figure out why I’m doing so good in tiebreakers,” said Navarro, who has a wild card into singles and doubles on clay at her hometown WTA Premier Level Volvo Car Open this week. “I focus well in tiebreakers and I know it’s high stakes and it’s important and it matters.”"
http://www.espn.com/tennis/story/_/id/26560445/souza-suspended-amid-corruption-investigation,"LONDON -- Brazilian tennis player Joao Souza has been provisionally suspended again amid a corruption investigation by the Tennis Integrity Unit.

Souza had already been provisionally suspended on March 29 but was reinstated on April 8 following a successful appeal.

The TIU says that the provisional suspension has been put back in place ""following consideration of additional evidence submitted by the TIU,"" adding that no more appeals will be accepted.


No further details were given on the reason for the suspension.

The 30-year-old Souza is ranked No. 422, having reached a career-high of No. 69 in 2015.

Also in 2015, Souza played in the longest Davis Cup singles match ever, losing to Leonardo Mayer of Argentina 15-13 in the fifth set after 6 hours, 42 minutes.

The TIU is a joint initiative of the Grand Slam Board, the International Tennis Federation and the ATP and the WTA tours."
http://springfieldcollegepride.com/sports/wten/2018-19/releases/20190325n0zfp8,"Springfield, Mass. - March 25, 2019 - Honored for their impressive play over Spring Break, Springfield College's Emily Etter (Guilford, Conn.), Cara Freadman (Richmond, Mass.) and Rielly Malz (Glastonbury, Conn.) were all honored with New England Women's and Men's Athletic Conference (NEWMAC) weekly honors, which was announced on Monday afternoon.

Etter, a senior Physician Assistant major at Springfield College, was named the NEWMAC Women's Tennis Singles Athlete of the Week, while Freadman, a junior Health Science major, and Malz, a freshman Physician Assistant major, were named the NEWMAC Women's Tennis Doubles Team of the Week.  Winning six of their first seven matches of the season, Springfield is off to its best start since the 1996 squad opened up with a 7-1 record. 

Etter won all four of her singles bouts, dropping just four games the entire week, as the Pride went 3-1 in their Spring Break trip to Florida. The senior also won all three of her doubles outings and helped Springfield start their 2018-19 campaign winning their first five matches.

Competing at the No. 2 doubles spot for Springfield in Florida last week, the team of Malz and Freadman were outstanding, winning all four of their matches to help Springfield earn three team victories.

For the latest on Springfield College Athletics, follow the Pride on social media on Twitter, Facebook and Instagram. Fans can also download the Springfield ""Front Row"" mobile app, powered by PrestoSports, on iTunes and the Android Market."
https://wwos.nine.com.au/tennis/nick-kyrgios-miami-open-umpire-rant-tony-jones-says-should-be-banned/1d43ae6d-e2d8-4274-a69d-7ed91ae11d26,"Nick Kyrgios is a ""foul-mouthed little brat"" who should be banned for three months over a shocking meltdown at the Miami Open, says veteran Channel Nine sports presenter Tony Jones.

Kyrgios was playing a doubles match alongside American Taylor Fritz in Miami on Sunday (AEDT), with the pair defeated 10-8 in a super tiebreaker by Portugal’s Joao Sousa and Argentina's Guido Pella.

Kyrgios was reportedly unhappy with a number of calls during the match and he exploded at the umpire after the final point.

""What the f--- is wrong with you? You're a disgrace. Absolute f---ing disgrace,"" Kyrgios yelled at the umpire, before smashing his racquet and continuing his rant in the direction of fans. The rant stunned even hardened tennis followers, who have seen plenty of volatile behaviour from Kyrgios during his young career.

Jones unloaded on Kyrgios on the TODAY Show, saying the 23-year-old Aussie needed to be sidelined by the ATP Tour.

""Really ugly stuff again from Kyrgios,"" Jones said.

""It just begs so many questions on so many fronts. Why is it that tennis is probably the only sport in the world where the participants can freely abuse the umpires and get off scot free? We've seen it for decades now and it continues to happen.

""And as for Kyrgios, I mean, how many second chances do you give this kid? When the summer was on and we had him in the commentary box for Channel Nine, butter wouldn't melt in his mouth.

""But bottom line is, he's a foul-mouthed little brat and I just think, no more second chances. He should be banned for three months on the back of that."""
https://www.yenisafak.com/en/sports/tennis-messi-backing-pique-in-new-davis-cup-venture-3474681,"Lionel Messi is one of the investors in the Davis Cup Finals in Madrid later this year, according to Barcelona team mate Gerard Pique whose Kosmos company has been instrumental in a revamp for the historic tennis competition.

Pique's investment firm Kosmos has backed the new format to the tune of $3 billion over 25 years and will jointly run the competition alongside the International Tennis Federation (ITF).

The inaugural 18-nation finals, which have replaced the 16-nation World Group played throughout the year, will take place at Madrid's La Caja Magica (Magic Box) stadium on Nov. 18-24.

Speaking before Thursday's draw ceremony, Pique confirmed Argentina forward and fellow tennis fan Messi, who already has a stake in Kosmos, was involved.

""Leo knows more than anyone about this because he is involved in Kosmos,"" Pique was quoted as saying by British media on Friday.

""He is a partner, he is part of the Kosmos family, he likes tennis. We have a relationship of 18 years since he arrived at the club and I always try to share with him things I'm thinking, he loves to be part of it and he wanted to be part of it.""

Pique's involvement in the ITF's 119-year-old team competition has drawn scorn in some quarters, with former world number one Lleyton Hewitt, who will captain Australia at the event, questioning his credentials.

Swiss great Roger Federer even suggested the competition was in danger of becoming the ""Pique Cup"".

""I hate it, because it's not about me and I don't want my name on the competition,"" Pique said.

""Davis Cup history is so big. I hope we can change this opinion. After a few years, I hope they go back and say 'We were wrong, Davis Cup is more alive than ever'.

""I respect the opinion of Lleyton, he was a great player. I can understand that when a footballer comes in the tennis world it can seem a little bit awkward or strange, but at the end of the day I'm not going to be changing the rules of tennis.""

Pique, 32, also said he was too busy trying to help Barcelona win La Liga and the Champions League than meddling too much in the ITF's flagship tournament.

""I don't want to be distracted because I have another job, which is to play football. It helps me be focused, more concentrated and not to make mistakes on the pitch because otherwise I know there will be criticism,"" he said in the Daily Mail.

The Davis Cup Finals, which will offer a large prize money pot, will be staged in Madrid for two years before possibly moving to the California resort of Indian Wells owned by another Kosmos stakeholder Larry Ellison"
https://www.swuathletics.com/sports/mten/2018-19/releases/20190411xotrb8,"Belmont, NC – Southern Wesleyan fell to the Belmont Abbey Crusaders in a 7-0 final on Thursday afternoon.

 

Game Vitals

Final: Belmont Abbey 7, Southern Wesleyan 0

Records: Southern Wesleyan (3-13 / CC 0-8) Belmont Abbey (11-12 / CC 5-2)

 

Coach Thompson Says...

""Our team competed hard in this loss. As a whole it has been a challenging season, but the players who are here are doing the right things to improve and give themselves the best chance to win. I am excited for the future of SWU Tennis!""

 

How It Happened

The Warriors went 1-1 in doubles action. Peter Kovats and Sarvesh Maria defeated Zachary Blythe and Henrique Leal in a 6-2 final. Joseph Olatunji and Ben Smith fell to Holden Ballard and Kent Shiell in a 6-3 final.

In singles action, the Warriors went 0-4 on Thursday afternoon. Peter Kovats fell to Zachary Blythe in a 6-1 and 6-4 final. Sarvesh Maria fell to George Barfoot in a 6-4 and 6-1 final. Joseph Olatunji fell to Kent Shiell in 6-2 and 6-1 final scores and Ben Smith fell to Christopher Hansen in 6-1 and 6-1 final scores."
https://www.smh.com.au/sport/tennis/stosur-to-launch-fed-cup-campaign-against-belarus-20190419-p51fli.html,"So good for so long away from home, Samantha Stosur has been offered a chance to star in Australia after receiving a surprise Fed Cup semi-final singles call-up.

The former world No.4 has won a US Open and made three semis and a final at the French Open but never gone beyond the fourth round in her home grand slam.Success at the Brisbane International has also escaped her but, at 35, the Gold Coast talent has another opportunity to make some happy memories on Brisbane’s Pat Rafter Arena.

Stosur was picked ahead of Daria Gavrilova and Priscilla Hon and will play world No.10 Aryna Sabalenka in Australia’s opening rubber against Belarus on Saturday.Australian spearhead and world No.9 Ashleigh Barty has drawn doubles partner and two-time Australian Open winner Victoria Azarenka in a tasty first day of action.

The Queensland duo are also set to play doubles together for the first time in what could be a deciding fifth rubber on Sunday.

If Australia wins they will host the final in November against Romania or France and chase their first Fed Cup title since Evonne Goolagong Cawley starred in 1974.

The Belarusian camp admitted their surprise when Stosur’s name was called at Friday’s draw announcement but Australian captain Alicia Molik said it made sense.

‘‘It’s a player Sam’s really familiar with and that’s really important in tie like this, one where no doubt experience has to count as well,’’ Molik said.

‘‘It’d be incredible if I saw her on the weekend get the best out of herself.

‘‘She’s achieved so much and more than most in her career and you talk about longevity and professionalism - you’ve got your No.1 person sitting right here.

‘‘[It’d be great] if Sam can enjoy some of those spoils and gets return for those efforts.’’

Stosur admitted home summers had rarely been kind to her in a 20-year career but that she couldn’t be thinking like that this weekend.

‘‘It’d be fantastic to win tomorrow, first for my team and second for myself,’’ said Stosur, who has won more Fed Cup singles matches (29) than any other Australian.

‘‘It’s always been a bit of a challenge playing in Pat Rafter Arena, but there’s some very good players I’ve played against too.

‘‘I’m not looking in the past of what has or hasn’t happened; it’s all about what I am going to be able to do tomorrow.’’"
https://www.bbc.com/sport/tennis/47939531,"British number one Kyle Edmund let an early lead slip as he was beaten in the first round of the Monte Carlo Masters by Diego Schwartzman.

World number 23 Edmund led Argentina's Schwartzman by a set and 3-0 but ultimately lost 4-6 6-3 6-1.

The 24-year-old won only one of the final 13 games against Schwartzman, who is one place below him in the world rankings.

Schwartzman will face either Jo-Wilfried Tsonga or Taylor Fritz next.

There were five breaks of serve in a scrappy opening set before Edmund converted his first set point.

The Briton broke Schwartzman at the first opportunity in the second set but Schwartzman won nine straight games to level the match and take an early third-set lead.

Live scores, schedule and results
Edmund held serve for 1-3 and had a break point in the next game, but a missed backhand volley allowed Schwartzman to extend his lead.

Schwartzman, who reached the French Open quarter-finals in 2018, went on to serve out victory.

The two will face one another again in the men's doubles on Tuesday. Edmund and compatriot Neil Skupski are scheduled to play Schwartzman and Joao Sousa of Portugal from 14:00 BST.

British number two Cameron Norrie opens his singles campaign against Adrian Mannarino of France on the same day.

Rafael Nadal begins his title defence on Wednesday against fellow Spaniard Roberto Bautista Agut. The match will be Nadal's first in over a month after he injured his knee at Indian Wells in March."
https://lobandsmash.com/2019/04/09/wta-rankings-update-monterrey/,"Victoria Azarenka jumped in the WTA rankings following the Monterrey Open. How is everyone else in women’s singles faring?
The WTA rankings in women’s singles has been a constant, ever-changing piece of the WTA Tour for several years now. We have seen new world number ones every year and sometimes several within the same year. While Naomi Osaka is holding onto the top spot in the sport, she has others right on her heels.

Following the Monterrey Open, Victoria Azarenka jumps seven place in the WTA rankings. She finishes runner-up to Garbine Muguruza who is the current world number 19 in women’s singles tennis. Muguruza makes is back to back years winning the title at Monterrey.Action at the Charleston Open saw American tennis star Madison Keys taking home the title. She defeats former world number one Caroline Wozniacki in the finals. Keys currently sits in the world number 14 position, jumping four places in the rankings this week. She could be someone to watch as she closes in on the top 10. Wozniacki is just ahead of her in the world number 12 position. See our TWO KEY TAKEAWAYS FROM THE 2019 CHARLESTON OPEN.

Let’s break down the rest of the WTA rankings in the first five along with Osaka. Just behind her is former world number one Simona Halep. Currently the world number two, Halep is coming off of a strong performance at the Miami Open. With the clay court season upon, the Romanian tennis star could very well retake the top ranking sooner rather than later.

The world number three is Czech is Petra Kvitova, followed by Karolina Pliskova in the world number four position, and then Angelique Kerber at number five. Others right behind there include Elina Svitolina, Kiki Bertens, Sloane Stephens, Ashleigh Barty, and Aryna Sabalenka. Any of these players are capable are jumping up several places in the WTA rankings in the coming weeks."
https://www.sportsnet.ca/tennis/czech-republic-opens-fed-cup-tie-singles-victories-canada/,"PROSTEJOV, Czech Republic — Canada’s Rebecca Marino and Leylah Annie Fernandez lost their opening singles matches to the Czech Republic in Fed Cup play on Saturday at the Agrofert Arena.

Marino, from Vancouver, dropped a 6-3, 6-0 decision to Karolina Muchova in the first rubber. Marketa Vondrousova followed with a 6-4, 6-1 victory over Leylah Annie Fernandez of Laval, Que.

Marino, who made a comeback to the sport last year, was making her first Fed Cup appearance since 2011.

""For sure it is disappointing to lose the match, but to have been able to get here in the first place, I am very proud of myself,"" she said. ""It was a good match. I started out a bit nervous, but was able to settle into the match halfway through the first set.

""There were a lot of good points, unfortunately some of the key ones did not go my way today.""

It was the Fed Cup debut for the 16-year-old Fernandez.

""My main goal is to go out onto the court and play some good tennis for the fans and for my team,"" she said. ""I went out and fought for every point and gave it everything I had. I feel like I am able to compete with these types of players on tour and I am taking a lot from this first Fed Cup match.""

Reverse singles and the doubles match were scheduled for Sunday in the best-of-five tie. The top-ranked Czech Republic is a heavy favourite to beat 11th-ranked Canada.

Ottawa’s Gabriela Dabrowski and Toronto’s Sharon Fichman were tabbed to play Barbora Krejcikova and Marie Bouzkova in the fifth rubber.

The winning team will advance to the World Group while the losing team will fall to the World Group II level for 2020."
https://tennishead.net/the-4-most-mouth-watering-matches-to-watch-in-the-monte-carlo-masters-first-round/,"The clay court season gets properly underway today with the first round of the men’s singles at the 2019 Monte Carlo Masters. Here tennishead previews four of the most exciting first round tie ups that you should try and watch

 

With the main seeds receiving byes to the 2nd round at the Monte Carlo Masters, none of the first round matches feature any of the really big names. But that doesn’t mean there won’t be plenty of tennis for all you tennis purists out there. Form is such a big factor in tennis it makes today an even more enthralling day because it will be the first match this year on clay for a lot of the players, so it’s our chance to get an early indicator of their form coming into this crucial part of the tennis year. Fabio Fognini (ITA, 13th seed) vs Andrey Rublev (RUS, Qualifier)

Watching Fognini on a clay court is sometimes a thing of beauty. He’s produced some of his best wins on the red dirt most notably beating Andy Murray in the Davis Cup on a clay court in Naples. But if he’s not in the mood then literally anything can happen! Rublev is also well known for having a fiery temperament which is why we’ve picked this out as a match to watch.

Head to head: Fognini 3 wins vs Rublev 1 win

Last match: Fognini beat Rublev, 6-4, 6-3 on an outdoor hard court

Last match on clay: Rublev beat Fognini, 6-7, 6-2, 7-6


Our prediction: Rublev could win this as he’s come through qualifying so should be used to the slow conditions and he’s got that win on clay against Fognini from 2017 to motivate him."
https://www.bryantbulldogs.com/sports/wten/2018-19/releases/20190415llpt6x,"MITHFIELD, R.I. – The Bryant women's tennis team has received the No. 3 seed for this weekend's Northeast Conference Championship tournament, the league office announced on Monday.

Bryant garners the No. 3 seed after posting a 2-2 record against league opponents in the regular season. The Bulldogs posted victories over St. Francis Brooklyn and Sacred Heart and fell to LIU Brooklyn and Fairleigh Dickinson.

The Bulldogs have advanced to the NEC semi-finals in each of the last five years, and have advanced to the championship match three times. Last year, Bryant fell to LIU Brooklyn, 4-1, the championship match.

Bryant will open the 2019 NEC Women's Tennis Championships on Thursday, April 18 against sixth-seeded Wagner College. The match will start at 10:00 a.m.

Admission is free for the event. Fans can follow the action on Twitter (@NECTennis, #NECTennis).

NEC Women's Championship Seeding

1 – LIU Brooklyn
2 – Fairleigh Dickinson
3 – Bryant
4 – Sacred Heart
5 – Saint Francis U
6 – Wagner
7 – Mount St. Mary's
8 – St. Francis Brooklyn"
https://www.bantamsports.com/sports/mten/2018-19/releases/20190416uh6ztu,"Hartford, Conn. - The Trinity College men's tennis team dropped a match to the Bates College Bobcats on Tuesday afternoon in a New England Small College Athletic Conference (NESCAC) battle at the Assaiante Tennis Courts in Hartford. The Bantams fall to 1-10 overall while Bates improves to 5-7. Trinity returns to action on Saturday for a conference match in Clinton, New York against Hamilton College.

Junior Courtland Boyle and first-year Ross DeRose (Buffalo, N.Y.) teamed up to win at the top doubles position with an 8-1 victory over Josh Quijano and Dylan Davis. Bates came out on top in the other two doubles matches to open a 2-1 lead heading to singles play. There, the Bobcats cruised, taking five of the six matches to come away with the victory. Junior Christopher Bilicic (Chicago, Ill.) triumphed for the Bantams at No. 3 singles, defeating Jacob Eisenberg, 6-2, 6-2.

MATCH RESULTS
Doubles
1. T - Courtland Boyle/Ross DeRose d. Josh Quijano/Duane Davis, 8-1
2. B - Ben Eckardt/Nick Glover d. Chris Caskin/Dylan Powell, 8-4
3. B - Jacob Kauppila/Alex Kennedy d. Granville Kaynor/Christopher Bilicic, 8-6
Singles
1. B - Josh Quijano d. Granville Kaynor, 6-3, 6-4
2. B - Jacob Kauppila d. Ross DeRose, 7-5, 6-3
3. T - Christopher Bilicic d. Jacob Eisenberg, 6-2, 6-2
4. B - Ben Eckardt d. Dylan Powell, 6-3, 6-0
5. B - Alex Kennedy d. Chris Caskin, 6-2, 3-6, 10-4
6. B - Duane Davis d. Charles Kilborn, 6-2, 7-5
Bates 7, Trinity (Conn.) 2"
https://www.ualberta.ca/athletics/teams/tennis/tennis-news/2018/august/pandas-fall-to-montreal-in-national-final,"Pandas fall to Montreal in national final
Pandas fall behind early, drop 4-3 decision to Montreal in Canadian Final

By Connor Hood on August 13, 2018


Kristina Sanjevic

The University of Alberta Pandas tennis team couldn't overcome an early deficit to the Montreal Carabins, eventually dropping the Canadian University Tennis Final 4-3.

The loss snaps the Pandas extended winning streak, which began with a win in the bronze medal match at the 2016 national championship. During their streak, the Pandas captured back-to-back Western Canadian titles, and the 2017 Canadian University title. 

BOXSCORE

The Pandas fell behind early in a rematch of the 2017 final, as Montreal raced out to a 3-0 lead with wins in the doubles section and the first two singles matches. The Pandas were able to close the gap to 3-2 with wins by both Kristina Sanjevic (4-6, 6-1, 6-4) and Maki Oba (6-1, 6-1). However, Montreal earned a No. 6 singles win, as Sophie Dagenais knocked off Riyo Tomita 6-4, 7-5 to clinch the title for Montreal. 

Fourth-year Panda RJ Gan earned the Pandas third point, claiming the No. 2 singles match with a 6-2, 7-5 win. 

The Western Mustangs earned the women's bronze medal with a 7-0 win over UNB, while the Montreal men earned gold with a 5-1 win over Toronto. "
https://www.ualberta.ca/athletics/teams/tennis/tennis-news/2015/august/u-of-a-tennis-teams-capture-silver,"Fifth-straight appearance in the national championship final

By Matt Gutsch on August 16, 2015

Golden Bears tennis
Golden Bears tennis

The University of Alberta Golden Bears and Pandas tennis teams competed in the program’s fifth national championship final game in the last seven seasons, but could not duplicate last year’s gold medal finish as the Pandas dropped a championship final to York, while the Golden Bears fell to the Laval Rouge Et Or.

Following semi-final victories over Toronto and Western respectively, the Pandas fell behind York early and could not overcome the Lions, losing 6-1, while the Bears and Rouge Et Or were close throughout match, but the RSEQ school scored successive victories over Alberta in singles play, paving the way for the gold medal win.

The Pandas trailed York 1-0 after doubles play, but then fell behind 2-1 following the first two singles play. The Lions continued to rack up the singles play victories, ending the match at 6-1 and claiming the gold medal.

On the men’s side, the Golden Bears drew first blood against Laval by claiming a ‘W’ in doubles play to go up 1-0 early. The Rouge Et Or then jumped ahead 3-1 thanks to consecutive singles wins. Alberta then needed three straight wins in singles play to capture the title, but dropped their first match to cede the victory.

Although Laval won the championship banner, the Bears and Rouge Et Or played out their final two matches, while the Golden Bears won, making the final score 4-3 for the RSEQ program.

This year’s championship, hosted at The Aviva Centre in Toronto and held in conjunction with the 2015 Women’s Rogers Cup, was the first year of a format that awarded men’s and women’s titles. The previous six championships, alternately hosted by Montreal and Toronto and always alongside the Rogers Cup, handed out just one overall school championship with men’s and women’s doubles and singles play rolled up into one score per competing program. In that format the U of A won a bronze, three straight silver medals from 2011 and 2013 and then the gold medal in 2014."
